co_per_rol,P_0,r_f,d,s,T,phi,n_s,n_o,K,wealth,rescale_factor
48228,100.0,0.0197,0.0104,0.25741512,3.301203765763695,0.10889666,0.00339,0.0194761195,68.96280060162522,0.3028613,39.131569
48629,100.0,0.0197,0.0,0.54517937,2.4730964559343835,0.075323708,0.021260001,0.01641201418,74.32355309940884,0.176709,4.717638
48653,100.0,0.0197,0.0,0.4048999,4.157808129988522,0.057126582,0.00046000001,0.0027299034,20.891853932582723,0.16201521,31.297812
49081,100.0,0.0197,0.0,0.52654761,5.0,2.2024112,0.10295,0.0,100.0,6.5776496,1.6323121
49658,100.0,0.0197,0.0,0.60687304,2.9724387374341465,0.34804261,0.050220001,0.0279898354,66.02773200049856,0.70114934,3.7382436
49715,100.0,0.0197,0.0,0.76764232,0.23965307650323853,0.98306471,0.0,0.01292537304,131.08327600610855,1.5484979,2.2083602
49873,100.0,0.0197,0.0020999999,0.74353766,3.3334839945177572,0.21504708,0.00404,0.004165737833,152.21010542175293,0.46377033,6.0846629
49916,100.0,0.0197,0.0020000001,0.67629999,2.8522532490883017,0.042447928,0.0082799997,0.000961270268,129.1355955970571,0.13218533,74.154335
50348,100.0,0.0197,0.0,0.73462105,3.9242765119925243,0.31703663,0.0086500002,0.026530164460000002,353.25518708352763,0.71572101,2.7803032
50760,100.0,0.0197,0.0,0.66520202,5.765633680547187,0.34125021,0.00127,0.00234757528,43.872144971816454,0.37684879,3.9657941
50995,100.0,0.0197,0.0049000001,0.50821978,3.703134715401875,0.098411269,0.01945,0.0385897764,80.69451739891818,0.26188898,32.794983
51350,100.0,0.0197,0.00079999998,0.36995202,1.9987924750216635,0.16722532,0.22645999,0.00194663052,111.92020287491948,0.42530528,4.0660291
51431,100.0,0.0197,0.0,0.69242847,4.473690026075006,0.068991564,0.0091399997,0.00568760401,22.934679491204168,0.19550709,20.03471
51446,100.0,0.0197,0.0,0.53860945,3.3379080717750464,0.20281401,7.9999998e-05,0.023741807490000003,131.04931755486513,0.49154663,8.5406923
51505,100.0,0.0197,0.0,0.48593211,7.764913967448754,0.17491122,0.02012,0.02142089951,131.18692191078756,0.38848552,4.3555069
51533,100.0,0.0197,0.0,0.49810779,5.30043532400915,0.26477796,0.0108,0.01722041732,35.56808454021374,0.8254047,4.6162076
51806,100.0,0.0197,0.0,0.428215,3.5092074068853143,2.8590863,0.0087900003,0.0586812251,181.95542880965073,4.0133581,0.88842088
51818,100.0,0.0197,0.0,0.73984838,3.132227474349522,0.22192644,0.00666,0.0030152100300000003,138.10742745016245,0.41461521,2.9726202
51884,100.0,0.0197,0.0,0.49407279,4.335347817445341,0.027327655,0.00284,0.01546660977,42.53952615553626,0.056480303,68.89991
51975,100.0,0.0197,0.0061499998,0.46757281,3.386873082175949,0.22226399,0.0046000001,0.0026051784299999997,104.36146661517826,0.33425382,7.6895676
52222,100.0,0.0197,0.0,0.62420326,4.668231377380811,0.23285413,0.01591,0.00776061882,31.793625832202917,0.4246445,6.2898822
52325,100.0,0.0197,0.0,0.47366363,3.587411809111328,0.026637789,0.0096800001,0.00234456745,24.845137605926517,0.052656554,84.259323
53065,100.0,0.0197,0.00280186,0.62917697,3.975346049597522,0.08591748,0.00254,0.00246690745,148.74923419031288,0.19517677,17.470041
53153,100.0,0.0197,0.0,0.4850305,2.9288964424125394,0.42539218,0.061360002,0.008736366189999999,64.72802556159182,0.58853221,3.3146777
53426,100.0,0.0197,0.0,0.50122845,3.3375622374590264,0.10628088,0.01725,0.022474154540000003,47.63135480474273,0.33601299,7.2222967
53441,100.0,0.0197,0.0024000001,0.56565315,3.3956273190934825,0.26207283,0.01437,0.00250731309,77.1643448073471,0.63001937,3.905376
53463,100.0,0.0197,0.0,1.3672769,3.6144398993925493,1.233956,0.079400003,0.0140299306,5374.079256865342,1.7714373,8.3820801
53469,100.0,0.0197,0.0,0.32110366,4.453701714789451,0.045081876,0.0,0.010507148139999999,17.629025203087206,0.15713416,73.339699
53629,100.0,0.0197,0.0080000004,0.43237931,3.9238063523858338,0.21911968,0.00166,0.00371751701,146.33179603126095,0.24187243,6.5337625
53807,100.0,0.0197,0.0,0.48605171,3.5042328558592035,0.051793803,0.0035000001,0.012184533280000001,34.391282512700265,0.1221326,44.786903
54223,100.0,0.0197,0.0,0.65731758,4.496799791667232,0.18879235,0.01109,0.00784495575,97.91227005408908,0.55431765,3.9691758
54514,100.0,0.0197,0.0,0.60119224,5.8378084799580225,0.39371246,0.00124,0.0010127487,89.99999999785715,1.6946094,2.0562849
